,time [s]
initialize,0.003414
pretrain_policy,7.491932
initialize_CEGIS,0.182819
iter0_learner,3.243427
iter0_plot,0.093283
iter0_verifier,0.778773
iter0_process_counterexamples,0.024946
iter1_learner,3.648195
iter1_plot,0.004635
iter1_verifier,0.407049
iter1_process_counterexamples,0.025172
iter2_learner,2.477
iter2_plot,0.004612
iter2_verifier,0.374588
iter2_process_counterexamples,0.023822
iter3_learner,2.678595
iter3_plot,0.004621
iter3_verifier,0.374079
iter3_process_counterexamples,0.02512
iter4_learner,2.642383
iter4_plot,0.004627
iter4_verifier,0.37309
iter4_process_counterexamples,0.022878
iter5_learner,2.65516
iter5_plot,0.004619
iter5_verifier,0.430975
iter5_process_counterexamples,0.022472
iter6_learner,2.759202
iter6_plot,0.004928
iter6_verifier,0.442948
iter6_process_counterexamples,0.024005
iter7_learner,2.685977
iter7_plot,0.004937
iter7_verifier,0.376182
iter7_process_counterexamples,0.022924
iter8_learner,2.691991
iter8_plot,0.004947
iter8_verifier,0.431606
iter8_process_counterexamples,0.022735
iter9_learner,2.760216
iter9_plot,0.004957
iter9_verifier,0.714194
iter9_process_counterexamples,0.022902
iter10_learner,2.7356
iter10_plot,0.005263
iter10_verifier,0.709381
iter10_process_counterexamples,0.022694
iter11_learner,2.741981
iter11_plot,0.005225
iter11_verifier,0.829495
iter11_process_counterexamples,0.023355
iter12_learner,2.779133
iter12_plot,0.005569
iter12_verifier,46.77665
