,time [s]
initialize,0.003398
pretrain_policy,7.471234
initialize_CEGIS,0.169277
iter0_learner,4.744508
iter0_plot,0.09461
iter0_verifier,0.800035
iter0_process_counterexamples,0.024686
iter1_learner,14.993055
iter1_plot,0.004628
iter1_verifier,0.414315
iter1_process_counterexamples,0.025194
iter2_learner,13.825983
iter2_plot,0.004468
iter2_verifier,0.435551
iter2_process_counterexamples,0.025651
iter3_learner,14.024119
iter3_plot,0.004806
iter3_verifier,0.435699
iter3_process_counterexamples,0.023581
iter4_learner,14.008903
iter4_plot,0.004694
iter4_verifier,0.444071
iter4_process_counterexamples,0.024144
iter5_learner,14.030613
iter5_plot,0.004704
iter5_verifier,0.437944
iter5_process_counterexamples,0.024279
iter6_learner,14.042305
iter6_plot,0.004759
iter6_verifier,0.535687
iter6_process_counterexamples,0.023166
iter7_learner,13.971224
iter7_plot,0.004761
iter7_verifier,0.719762
iter7_process_counterexamples,0.022924
iter8_learner,14.035261
iter8_plot,0.004938
iter8_verifier,0.689216
iter8_process_counterexamples,0.023595
iter9_learner,14.161245
iter9_plot,0.005013
iter9_verifier,0.691668
iter9_process_counterexamples,0.023797
iter10_learner,13.973174
iter10_plot,0.005088
iter10_verifier,17.749767
iter10_process_counterexamples,0.032943
iter11_learner,14.051302
iter11_plot,0.005175
iter11_verifier,20.411919
iter11_process_counterexamples,0.032687
iter12_learner,14.023137
iter12_plot,0.005155
iter12_verifier,64.45266
