,time [s]
initialize,0.185904
pretrain_policy,23.222382
initialize_CEGIS,0.037288
iter0_learner,8.985365
iter0_plot,0.341916
iter0_verifier,9.669049
iter0_process_counterexamples,0.018867
iter1_learner,11.696605
iter1_plot,0.013176
iter1_verifier,0.454516
iter1_process_counterexamples,0.017961
iter2_learner,7.437414
iter2_plot,0.013512
iter2_verifier,0.921191
iter2_process_counterexamples,0.017957
iter3_learner,12.508387
iter3_plot,0.013311
iter3_verifier,1.370174
iter3_process_counterexamples,0.024396
iter4_learner,12.747387
iter4_plot,0.013489
iter4_verifier,0.864659
iter4_process_counterexamples,0.023676
iter5_learner,12.739581
iter5_plot,0.01371
iter5_verifier,1.898609
iter5_process_counterexamples,0.020602
iter6_learner,12.526294
iter6_plot,0.013951
iter6_verifier,3.597712
iter6_process_counterexamples,0.023566
iter7_learner,12.667093
iter7_plot,0.014087
iter7_verifier,79.78013
