iter,pi-lip_w=True_CPLip=True,pi-weights_w=True_CPLip=True,pi-lip_w=True_CPLip=False,pi-weights_w=True_CPLip=False,pi-lip_w=False_CPLip=True,pi-weights_w=False_CPLip=True,pi-lip_w=False_CPLip=False,pi-weights_w=False_CPLip=False,V-lip_w=True_CPLip=True,V-weights_w=True_CPLip=True,V-lip_w=True_CPLip=False,V-weights_w=True_CPLip=False,V-lip_w=False_CPLip=True,V-weights_w=False_CPLip=True,V-lip_w=False_CPLip=False,V-weights_w=False_CPLip=False
0,5.5567617,[1.         0.84920007],8.504452,[1.         0.84920007],6.064581,,9.989481,,14.9747925,[1.        0.9679525],44.032486,[1.        0.9679525],46.058315,,157.92412,
1,5.5567617,[1.         0.84920007],8.504452,[1.         0.84920007],6.064581,,9.989481,,9.620198,[1.        0.9682217],26.808868,[1.        0.9682217],41.378094,,142.80243,
2,5.5567617,[1.         0.84920007],8.504452,[1.         0.84920007],6.064581,,9.989481,,5.003805,[1.        0.9998267],14.124771,[1.        0.9998267],31.304342,,110.261024,
3,4.268442,[1.         0.91354394],6.7368045,[1.         0.91354394],5.249778,,9.645472,,3.5113175,[1.        0.9999492],9.822941,[1.        0.9999492],25.778177,,91.20039,
4,3.3110862,[1.        0.9746019],5.298626,[1.        0.9746019],4.336101,,8.349944,,2.9816673,[1.         0.99942327],8.15432,[1.         0.99942327],26.257565,,92.58722,
5,2.7397454,[1.         0.99977696],4.43152,[1.         0.99977696],3.7762327,,7.5254116,,3.2192667,[1.        0.9783291],8.274328,[1.        0.9783291],29.955927,,105.28427,
6,2.0501995,[1.        0.9998361],3.3916986,[1.        0.9998361],3.0804555,,6.467206,,3.7031455,[1.         0.92899597],8.945727,[1.         0.92899597],36.380573,,126.736725,
7,1.4918971,[1.        0.9998688],2.5140345,[1.        0.9998688],2.556962,,5.691327,,6.925402,[1.         0.87692255],15.055212,[1.         0.87692255],53.627056,,179.52464,
8,0.70266587,[1.        0.9999262],1.241331,[1.        0.9999262],1.9952818,,5.141339,,17.299473,[1.        0.8326093],33.61588,[1.        0.8326093],97.28715,,307.1984,
9,0.34409404,[0.99969506 1.        ],0.6468014,[0.99969506 1.        ],1.7498595,,4.919175,,20.910316,[1.        0.8198368],40.74032,[1.        0.8198368],118.91173,,370.52817,
10,0.39312398,[1.        0.9999866],0.7212584,[1.        0.9999866],1.7303106,,4.788608,,21.356148,[1.         0.80124307],42.084347,[1.         0.80124307],122.19452,,381.02887,
11,0.4088058,[1.        0.9999849],0.7511447,[1.        0.9999849],1.7853123,,4.944743,,22.431713,[1.         0.79239494],44.75588,[1.         0.79239494],126.43976,,392.868,
