,time [s]
initialize,0.180955
pretrain_policy,22.95099
initialize_CEGIS,0.036417
iter0_learner,9.830297
iter0_plot,0.313457
iter0_verifier,6.579803
iter0_process_counterexamples,0.01708
iter1_learner,11.264154
iter1_plot,0.013619
iter1_verifier,0.267705
iter1_process_counterexamples,0.01702
iter2_learner,7.272892
iter2_plot,0.013603
iter2_verifier,0.173146
iter2_process_counterexamples,0.01775
iter3_learner,12.105894
iter3_plot,0.013182
iter3_verifier,0.173259
iter3_process_counterexamples,0.021155
iter4_learner,12.29919
iter4_plot,0.013686
iter4_verifier,0.175664
iter4_process_counterexamples,0.020826
iter5_learner,12.363286
iter5_plot,0.013935
iter5_verifier,0.770849
iter5_process_counterexamples,0.019808
iter6_learner,12.413307
iter6_plot,0.014182
iter6_verifier,20.967236
