,time [s]
initialize,0.003279
pretrain_policy,7.567297
initialize_CEGIS,0.176016
iter0_learner,3.31814
iter0_plot,0.092585
iter0_verifier,0.774534
iter0_process_counterexamples,0.024749
iter1_learner,3.841726
iter1_plot,0.004587
iter1_verifier,0.410941
iter1_process_counterexamples,0.026046
iter2_learner,2.696101
iter2_plot,0.004526
iter2_verifier,0.370551
iter2_process_counterexamples,0.025375
iter3_learner,2.913361
iter3_plot,0.004717
iter3_verifier,0.370552
iter3_process_counterexamples,0.023752
iter4_learner,2.897166
iter4_plot,0.004824
iter4_verifier,0.390159
iter4_process_counterexamples,0.024679
iter5_learner,2.923104
iter5_plot,0.004737
iter5_verifier,0.434306
iter5_process_counterexamples,0.026473
iter6_learner,2.902431
iter6_plot,0.004771
iter6_verifier,0.434161
iter6_process_counterexamples,0.024432
iter7_learner,2.945652
iter7_plot,0.004878
iter7_verifier,0.531437
iter7_process_counterexamples,0.023995
iter8_learner,2.978625
iter8_plot,0.004975
iter8_verifier,0.678324
iter8_process_counterexamples,0.024295
iter9_learner,3.006729
iter9_plot,0.005019
iter9_verifier,0.673347
iter9_process_counterexamples,0.023505
iter10_learner,2.984189
iter10_plot,0.005077
iter10_verifier,0.668536
iter10_process_counterexamples,0.022726
iter11_learner,2.970154
iter11_plot,0.005405
iter11_verifier,20.397049
iter11_process_counterexamples,0.040031
iter12_learner,2.880954
iter12_plot,0.005242
iter12_verifier,73.0523
