,time [s]
initialize,0.003337
pretrain_policy,7.543383
initialize_CEGIS,0.186652
iter0_learner,3.113667
iter0_plot,0.093364
iter0_verifier,0.793464
iter0_process_counterexamples,0.024223
iter1_learner,3.62945
iter1_plot,0.005223
iter1_verifier,0.411992
iter1_process_counterexamples,0.02476
iter2_learner,2.512121
iter2_plot,0.004642
iter2_verifier,0.378469
iter2_process_counterexamples,0.025397
iter3_learner,2.727418
iter3_plot,0.004801
iter3_verifier,0.373006
iter3_process_counterexamples,0.025598
iter4_learner,2.676646
iter4_plot,0.004693
iter4_verifier,0.568995
iter4_process_counterexamples,0.023976
iter5_learner,2.742217
iter5_plot,0.004795
iter5_verifier,0.43418
iter5_process_counterexamples,0.023787
iter6_learner,2.678033
iter6_plot,0.004871
iter6_verifier,0.434734
iter6_process_counterexamples,0.023611
iter7_learner,2.714399
iter7_plot,0.004948
iter7_verifier,0.372928
iter7_process_counterexamples,0.024355
iter8_learner,2.724166
iter8_plot,0.004919
iter8_verifier,0.536225
iter8_process_counterexamples,0.023998
iter9_learner,2.747677
iter9_plot,0.005057
iter9_verifier,0.710044
iter9_process_counterexamples,0.024363
iter10_learner,2.753459
iter10_plot,0.005165
iter10_verifier,0.697115
iter10_process_counterexamples,0.024456
iter11_learner,2.785185
iter11_plot,0.005189
iter11_verifier,21.112759
iter11_process_counterexamples,0.032977
iter12_learner,2.784046
iter12_plot,0.005299
iter12_verifier,65.23572
